#Prov. Des.     q       Q      H     Epoch      M    Peri. Node   Incl.  e      a    
2002 PC171  41.979  47.272   7.6   20060306   45.8  306.2 336.7   3.6 0.059  44.626 
2002 PB171  38.102  49.044   7.3   20060306   55.5  288.2 336.8   5.5 0.126  43.573 
2002 PA171  40.789  47.734   6.8   20060306  194.9   30.0 109.6   2.5 0.078  44.261 
2002 PZ170  42.501  45.478   7.8   20020814    0.0  259.7  68.8   1.3 0.034  43.990 
2002 PY170  41.540  44.350   7.7   20060306   96.1  122.5 110.8   3.0 0.033  42.945 
2002 PX170  40.728  44.448   7.7   20060306   98.2  110.4 119.1   1.6 0.044  42.588 
2002 PW170  41.368  48.265   6.4   20060306  140.3  206.3 339.8   3.9 0.077  44.816 
2002 PV170  41.975  43.177   6.5   20060306  314.1  290.3  88.3   1.3 0.014  42.576 
2002 PU170  37.184  58.058   7.1   20060306  288.9   98.0 329.1   1.9 0.219  47.621 
2002 PT170  39.541  52.767   6.7   20060306  238.7  135.4 328.8   3.7 0.143  46.154 
2002 PS170  41.049  47.873   7.8   20020814    0.0  210.0 116.3   2.3 0.077  44.461 
2002 PR170  45.103  46.334   7.7   20020814    0.0  309.6  16.3   0.9 0.013  45.719 
2002 PE155  43.050  43.050   6.2   20020725  359.9  168.4 143.2  11.4 0.0    43.050 
2002 PD155  43.005  43.234   6.6   20060306  335.2   45.9 322.1   5.8 0.003  43.119 
2002 PP153  45.161  45.161   7.3   20020814    0.0  342.3 327.4   0.9 0.0    45.161 
2002 PO153  44.098  44.098   8.4   20020814    0.0  181.3 128.1   5.8 0.0    44.098 
2002 PN153  44.888  44.888   7.7   20020814    0.0  184.2 124.7   1.6 0.0    44.888 
2002 PM153  38.603  49.284   9.0   20020814    0.0  179.1 130.0  18.3 0.122  43.943 
2002 PL153  43.580  43.580   8.7   20020814    0.0  317.6 351.9   0.5 0.0    43.580 
2002 PK153  41.524  46.186   7.7   20020814    0.0  184.4 124.9   4.2 0.053  43.855 
2002 PJ153  46.413  46.413   8.9   20020814    0.0  169.9 139.1   2.1 0.0    46.413 
2002 PG153  41.284  48.775   9.1   20020814    0.0   28.8 280.9   1.0 0.083  45.029 
2002 PF153  41.365  50.014   9.0   20020814    0.0   14.1 296.0   1.5 0.095  45.690 
2002 PE153  41.234  46.843   6.5   20020814    0.0    7.5 302.4   0.9 0.064  44.039 
2002 PD153  46.582  46.582   8.7   20020814    0.0  169.8 140.1   0.4 0.0    46.582 
2002 PC153  42.615  47.551   7.9   20020814    0.0   11.6 298.5   2.2 0.055  45.083 
2002 PB153  43.883  43.883   9.1   20020814    0.0  172.6 137.3   3.6 0.0    43.883 
2002 PA153  42.591  48.496   8.8   20020814    0.0  170.5 139.4   2.3 0.065  45.544 
2002 PZ152  38.421  49.139   9.1   20020814    0.0  179.9 129.8  33.3 0.122  43.780 
2002 PY152  43.337  43.892   9.4   20020814    0.0  178.6 131.1   5.2 0.006  43.614 
2002 PX152  42.766  46.181   8.7   20020814    0.0  167.7 141.4   1.0 0.038  44.473 
2002 PW152  45.403  45.403   9.0   20020814    0.0  178.3 131.1   7.4 0.0    45.403 
2002 PV152  41.492  46.880   9.5   20020814    0.0  167.4 141.9   0.8 0.061  44.186 
2002 PU152  42.581  46.488   8.6   20020814    0.0  150.4 158.8   1.2 0.044  44.534 
2002 PT152  45.659  45.659   8.3   20020814    0.0  173.3 135.9   5.6 0.0    45.659 
2002 PS152  38.220  48.583   8.9   20020814  179.5  314.4 175.1   0.9 0.119  43.401 
2002 PR152  43.163  43.163   8.7   20020814    0.0   10.4 298.6   2.4 0.0    43.163 
2002 PG150  37.686  49.322   7.7   20020814    0.0  270.6  75.9   5.5 0.134  43.504 
2002 PQ149  36.628  52.049   7.1   20020923    0.2  179.3 159.2  28.8 0.174  44.339 
2002 PP149  37.218  44.468   7.1   20060306   51.2  124.3 159.7  34.8 0.089  40.843 
2002 PO149  40.995  46.870   6.5   20060306  138.3  127.2  71.3   0.7 0.067  43.933 
2002 PN149  42.254  42.254   7.0   20020814    0.1  158.1 171.5   0.8 0.0    42.254 
2002 PK149  37.113  37.113   7.0   20020725    0.0   23.4 306.9   4.8 0.0    37.113 
2002 PJ149  41.905  48.818   5.3   20020725  180.6  193.4 316.4   9.7 0.076  45.361 
2002 PH149  40.479  45.337   6.6   20020725  359.9  212.6 108.5   8.9 0.057  42.908 
2002 PF149  42.892  42.892   6.6   20020725    0.0  218.2 101.1   4.4 0.0    42.892 
2002 PE149  43.046  43.046   6.6   20020725    0.0  282.8  27.1   6.1 0.0    43.046 
2002 PD149  40.102  45.558   6.0   20060306  209.5   41.2 103.5   4.9 0.064  42.830 
2002 PN147  44.443  44.443   6.3   20020725    0.0  292.2  16.2   1.5 0.0    44.443 
2002 PQ145  41.662  45.884   5.6   20060306  196.3  312.5 165.7   3.1 0.048  43.773 
2002 MS4    35.983  47.746   3.8   20060306  202.4  215.9 216.0  17.7 0.140  41.864 
2002 KW14   37.272  56.890   4.6   20060306   36.4  123.6  59.8   9.7 0.208  47.081 
2002 GJ166  31.150  47.391   7.9   20020416    0.0   39.9 150.8   4.9 0.207  39.271 
2002 GH166  32.656  45.975   6.4   20020416    0.0  181.0  10.8   8.6 0.169  39.316 
2002 GG166  28.959  49.857   7.8   20020416    0.0  143.4  46.0   5.2 0.265  39.408 
2002 GB33   45.545  45.545   7.8   20020327    0.0    7.0 147.7   3.7 0.0    45.545 
2002 GA33   43.019  43.019   8.6   20020327    0.0  170.5 344.2   1.0 0.0    43.019 
2002 GY32   35.921  43.551   6.8   20060306   15.6  336.5 225.6   1.8 0.096  39.736 
2002 GW32   32.770  37.621   6.9   20060306  192.8  121.7 276.7   6.4 0.069  35.195 
2002 GV32   31.938  47.614   7.2   20060306  348.6  172.6  79.1   5.4 0.197  39.776 
2002 GU32   36.267  42.808   6.9   20020506    0.1  166.3  56.9  21.9 0.083  39.538 
2002 GT32   32.136  46.620   8.1   20020327  360.0  111.5 108.1   2.3 0.184  39.378 
2002 GS32   37.621  47.387   7.5   20060306   10.2  319.6 260.5   4.3 0.115  42.504 
2002 GR32   28.982  49.684   7.8   20020327    0.2    0.9 207.0   3.4 0.263  39.333 
2002 GQ32   32.388  46.490   7.7   20020327  360.0  177.0  26.8   5.8 0.179  39.439 
2002 GO32   35.943  42.631   7.6   20020327  360.0    5.3 217.0  12.6 0.085  39.287 
2002 GN32   32.042  46.681   6.3   20020506    0.1  183.3  30.8  10.1 0.186  39.362 
2002 GM32   25.883  52.952   9.0   20020327  360.0  348.2 214.5  28.6 0.343  39.417 
2002 GL32   34.507  45.031   7.9   20060306    3.0  192.4  11.1   7.1 0.132  39.769 
2002 GK32   43.078  44.518   6.4   20020327  360.0  110.0 111.4   2.6 0.016  43.798 
2002 GJ32   39.682  49.360   5.5   20060306   67.7  257.5 244.9  11.6 0.109  44.521 
2002 GH32   38.529  45.973   5.8   20060306   95.0  253.7 220.6  26.6 0.088  42.251 
2002 GF32   32.687  46.348   5.7   20060306  109.6   55.2  44.3   2.8 0.173  39.517 
2002 GE32   30.473  48.606   7.0   20060306  285.4  103.3 203.7  15.7 0.229  39.539 
2002 GD32   38.906  50.568   5.6   20060306  162.0   24.9  22.2   6.6 0.130  44.737 
2002 GC32   41.321  45.625   7.3   20020327  360.0  137.4  67.2   2.7 0.050  43.473 
2002 GY31   42.631  44.354   6.5   20020327  360.0  195.2  23.2   0.5 0.020  43.492 
2002 GX31   40.230  46.372   7.0   20020327  360.0  149.3  66.9   2.2 0.071  43.301 
2002 GW31   30.053  48.963   7.0   20060306   85.6  198.9 227.2   2.6 0.239  39.508 
2002 GV31   40.578  45.928   5.3   20020327  360.0  100.3  53.9   2.2 0.062  43.253 
2002 FX36   42.444  46.318   6.2   20060306  136.2   81.7 301.0   1.1 0.044  44.381 
2002 FW36   41.923  44.308   6.6   20060306  321.8  141.8  57.4   2.3 0.028  43.115 
2002 FP7    31.859  47.065   8.5   20020327    0.0  183.3   1.2   8.6 0.193  39.462 
2002 FX6    42.042  48.185   6.9   20020327  181.1  359.7   3.8  24.0 0.068  45.113 
2002 FW6    26.853  52.823   8.2   20020416   73.7  279.3 153.5   3.5 0.326  39.838 
2002 FV6    40.050  54.405   6.8   20060306  142.9   67.0 312.8   3.1 0.152  47.228 
2002 FU6    39.107  53.048   7.3   20060306  299.4  188.6  55.5   2.2 0.151  46.077 
2002 CE251  28.811  50.492   8.4   20060306  346.0  215.1 342.5   9.3 0.273  39.651 
2002 CD251  42.311  43.176   7.3   20060306   67.7   35.1  48.8   1.4 0.010  42.744 
2002 CC251  33.588  45.453   8.0   20020215    0.0  156.5 358.5   5.5 0.150  39.521 
2002 CC249  38.003  56.751   6.7   20060306  344.1  307.1 248.6   0.8 0.198  47.377 
2002 CY248  39.534  52.953   5.1   20060306  218.4  337.7 300.7   7.0 0.145  46.243 
2002 CB225  40.394  48.221   6.8   20060306  314.3  116.0 100.6   3.8 0.088  44.307 
2002 CA225  40.249  51.179   7.2   20020215    0.0  170.8 336.2   4.8 0.120  45.714 
2002 CZ224  42.509  47.721   6.6   20060306  174.0  257.5  66.6   1.7 0.058  45.115 
2002 CX224  39.817  52.251   6.0   20060306  256.4  135.8  42.3  16.9 0.135  46.034 
2002 CW224  29.651  48.818   6.9   20060306  291.7  155.9   1.8   5.7 0.244  39.235 
2002 CZ154  40.852  46.553   7.4   20060306  353.9   26.5 152.9  10.1 0.065  43.702 
2002 CY154  41.361  47.626   6.5   20060306  184.5  224.6 120.7   1.0 0.070  44.494 
2002 CW154  42.921  49.551   6.4   20020126  179.1  355.8 346.4  26.9 0.072  46.236 
2002 CV154  42.363  48.968   6.1   20020215  178.6  190.9 149.2  15.3 0.072  45.665 
2002 CU154  40.823  47.086   6.6   20060306  337.8   58.4 108.9   3.4 0.071  43.954 
2002 CT154  41.586  52.579   7.2   20060306   18.7  347.4 159.5   3.5 0.117  47.082 
2002 CS154  41.106  45.643   7.2   20060306  306.9  136.8  86.9   1.2 0.052  43.374 
2002 CR154  42.627  42.627   7.0   20020215    0.1   49.7 106.9   4.6 0.0    42.627 
2002 CQ154  43.161  43.161   6.4   20020215    0.1   16.0 139.4   3.3 0.0    43.161 
2002 CP154  43.413  43.413   6.0   20020215    0.1   65.4  70.2   1.5 0.0    43.413 
2002 CO154  42.724  42.724   6.5   20020215    0.1    4.2 131.3   3.2 0.0    42.724 
2001 YJ140  27.884  50.847   7.3   20060306  356.6  129.6 319.5   6.0 0.292  39.366 
2001 YH140  36.401  48.367   5.5   20060306    7.1  356.2 108.9  11.1 0.141  42.384 
2001 XJ255  41.093  47.768   8.3   20011217    0.0  184.4 279.9   9.6 0.075  44.430 
2001 XG255  40.967  46.863   8.3   20011217    0.0  195.5 269.9   2.4 0.067  43.915 
2001 XF255  43.986  43.986   7.7   20011217    0.1  355.2 110.1   1.4 0.0    43.986 
2001 XE255  43.497  43.497   7.9   20011217    0.1  358.5 106.8  10.3 0.0    43.497 
2001 XD255  26.053  52.955   5.5   20020106   77.5  242.9 106.6  19.7 0.340  39.504 
2001 XC255  41.668  45.942   7.4   20020106    0.1  353.0 112.5   2.3 0.049  43.805 
2001 XB255  43.168  46.266   6.8   20011217    0.0   36.9  68.6   2.2 0.035  44.717 
2001 XX254  42.949  44.627   7.5   20060306  287.3  101.1  85.7   1.8 0.019  43.788 
2001 XW254  42.331  42.331   7.7   20011217    0.1    8.7  92.3   5.9 0.0    42.331 
2001 XV254  45.658  45.658   7.0   20020106    0.1  350.6 114.0   5.9 0.0    45.658 
2001 XU254  39.475  47.702   6.3   20060306  292.9   74.3 114.7   6.5 0.094  43.589 
2001 XS254  35.298  39.194   7.7   20060306    9.2    8.4  94.7   4.3 0.052  37.246 
2001 XR254  41.627  44.346   5.6   20060306  208.0   79.6 180.0   1.2 0.032  42.987 
2001 XP254  33.021  51.483   7.7   20060306  348.1  181.7 305.0   2.6 0.218  42.252 
2001 VN71   29.726  48.939   9.1   20060306  357.5    1.7  70.4  18.7 0.244  39.333 
2001 UQ18   41.379  46.786   5.4   20060306  114.4  295.5   2.0   5.2 0.061  44.083 
2001 UP18   43.698  51.442   5.9   20060306  135.2  136.5 105.2   1.2 0.081  47.570 
2001 UN18   40.641  47.507   6.6   20060306  133.1  221.5  23.0   3.6 0.078  44.074 
2001 UC17   33.842  45.358   7.6   20011018    0.0  240.0 143.8   3.0 0.145  39.600 
2001 UB17   36.959  42.313   8.0   20011018    0.0  344.3  40.1   5.0 0.068  39.636 
2001 UA17   39.888  45.942   6.6   20011018    0.0  351.0  33.7   6.0 0.071  42.915 
2001 SE291  39.400  50.964   7.2   20060306  345.6  286.1 106.7   1.6 0.128  45.182 
2001 SD291  41.620  49.983   8.2   20011018    0.3  205.8 162.0   3.2 0.091  45.801 
2001 RL155  38.737  49.653   7.8   20010928    0.1   90.8 279.8   0.9 0.123  44.195 
2001 RZ143  41.259  46.477   6.0   20060306  345.3   32.8   8.3   2.1 0.059  43.868 
2001 RY143  44.150  45.602   7.1   20010928  180.0  196.1 359.6   6.5 0.016  44.876 
2001 RX143  27.512  50.960   6.1   20060306   85.7  239.5  20.6  19.3 0.299  39.236 
2001 RW143  41.523  44.067   6.4   20060306  346.3  262.8 131.4   3.0 0.030  42.795 
2001 RV143  43.085  43.085   6.8   20010928    0.1  266.3 105.2   1.3 0.0    43.085 
2001 RU143  33.297  45.298   5.8   20060306  139.5   18.2 209.2   6.5 0.153  39.297 
2001 QF331  34.989  43.971   7.0   20010908    0.1  190.9 157.0   2.7 0.114  39.480 
2001 QW322  42.785  45.216   7.8   20060306  106.5   77.7 124.7   4.8 0.028  44.000 
2001 QT322  36.187  37.720   6.6   20060306   88.3   43.4 224.1   1.8 0.021  36.953 
2001 QS322  42.269  45.509   5.4   20060306   17.2  347.5 348.4   0.2 0.037  43.889 
2001 QQ322  41.745  45.983   6.3   20060306  285.8  353.0  76.4   4.0 0.048  43.864 
2001 QJ298  42.328  45.701   5.9   20060306  232.7  300.3 162.7   2.2 0.038  44.014 
2001 QH298  35.006  43.494   7.7   20060306   52.2  167.7 129.5   6.7 0.108  39.250 
2001 QG298  31.750  46.638   6.7   20060306  353.0  209.2 162.6   6.5 0.190  39.194 
2001 QF298  34.799  43.736   4.7   20060306  139.5   41.6 164.2  22.4 0.114  39.268 
2001 QE298  36.976  50.110   6.8   20060306  343.0    9.8   7.7   3.7 0.151  43.543 
2001 QD298  40.134  45.047   5.6   20060306   54.1  195.9  70.6   5.0 0.058  42.590 
2001 QC298  40.548  51.777   6.1   20060306    5.1    2.9 334.8  30.6 0.122  46.163 
2001 QB298  38.447  46.662   6.3   20060306   33.1    0.1 291.6   1.8 0.097  42.554 
2001 QA298  37.513  54.859   6.6   20060306  342.6  227.3 117.1  23.6 0.188  46.186 
2001 QZ297  41.335  47.240   6.7   20060306   37.9  256.2  15.8   1.9 0.067  44.287 
2001 QY297  40.076  47.633   5.4   20060306   70.2  125.4 108.7   1.5 0.086  43.855 
2001 QX297  42.975  45.153   6.2   20060306  304.8  111.2 279.5   0.9 0.025  44.064 
2001 QV297  43.976  43.976   6.3   20010819    0.0  234.2  91.6   2.4 0.0    43.976 
2001 QU297  43.706  43.706   6.0   20010819    0.0  210.3 115.3   3.4 0.0    43.706 
2001 QS297  43.797  43.797   5.4   20010819    0.0   13.9 309.8   5.2 0.0    43.797 
2001 QR297  43.306  45.340   6.2   20060306  322.0  220.8 148.0   5.2 0.023  44.323 
2001 QQ297  40.428  48.053   6.7   20060306   61.2  207.3  80.6   4.4 0.086  44.240 
2001 QP297  39.568  50.605   6.5   20060306   69.6  162.4 111.8   1.4 0.122  45.086 
2001 QO297  41.167  44.375   5.8   20060306  252.6  321.6 143.3   1.1 0.038  42.771 
2001 PK47   37.180  41.972   6.4   20060306  318.7  170.8 247.9   8.7 0.061  39.576 
2001 OG109  42.931  44.080   8.2   20060306  332.2    8.2 332.6   0.5 0.013  43.505 
2001 OZ108  40.869  45.768   8.4   20060306  107.4   67.3 130.3   2.1 0.057  43.319 
2001 OY108  41.505  50.597   7.4   20010710  179.6    5.1  58.2   6.8 0.099  46.051 
2001 OU108  46.754  46.754   6.5   20010730    0.1  359.5 320.1  27.5 0.0    46.754 
2001 OS108  46.453  46.453   6.8   20010730    0.1   32.2 274.6   1.5 0.0    46.453 
2001 OR108  41.198  50.126   7.9   20010710  360.0  226.8  91.3   2.6 0.098  45.662 
2001 OQ108  45.528  46.125   6.5   20060306   84.0    5.4 131.1   2.3 0.007  45.826 
2001 OO108  41.149  48.604   7.8   20010710  359.9  298.5  20.5   1.3 0.083  44.876 
2001 ON108  43.704  43.704   7.6   20010819    0.1  104.7 201.4   1.2 0.0    43.704 
2001 OM108  44.342  47.766   8.0   20010908  183.3  357.4 126.7  12.2 0.037  46.054 
2001 OL108  40.662  50.453   8.4   20010908    0.1  190.1 115.3   2.7 0.107  45.557 
2001 OK108  41.371  44.520   7.4   20060306   64.8  127.4 114.8   2.0 0.037  42.946 
2001 OJ108  40.811  49.009   7.8   20010710  360.0  185.7 118.5   9.1 0.091  44.910 
2001 KQ77   33.451  45.994   7.0   20060306  313.1   62.9 248.5  15.6 0.158  39.723 
2001 KO77   37.530  50.817   7.6   20060306  350.0   14.8 245.6  20.7 0.150  44.174 
2001 KE77   37.084  54.369   7.2   20060306   35.4  326.6 240.2  20.9 0.189  45.726 
2001 KD77   35.028  44.504   5.8   20060306   22.8   89.7 139.1   2.3 0.119  39.766 
2001 KB77   28.394  51.430   7.5   20060306  334.1   52.3 223.0  17.5 0.289  39.912 
2001 KA77   43.384  51.906   5.3   20060306  262.6  121.7 239.1  11.9 0.089  47.645 
2001 KY76   30.231  48.769   6.1   20060306  293.3  261.9  90.1   4.0 0.235  39.500 
2001 KW76   36.198  56.409   7.3   20060306  321.9  240.3  61.8  10.4 0.218  46.304 
2001 KU76   37.711  52.983   6.7   20060306  343.0  204.2  45.0  10.6 0.168  45.347 
2001 KT76   41.249  49.627   7.0   20060306   43.9  347.7 184.4   1.7 0.092  45.438 
2001 KS76   39.607  47.657   7.5   20010531    0.0   58.7 158.6   2.8 0.092  43.632 
2001 KQ76   41.577  44.107   6.8   20010531    0.0  165.2  48.0   6.1 0.030  42.842 
2001 KO76   39.173  48.658   6.7   20060306  258.1  295.2  44.2   2.1 0.108  43.915 
2001 KN76   39.880  48.165   6.4   20060306  334.8  284.0 326.8   2.6 0.094  44.022 
2001 KM76   41.505  48.236   7.1   20010531    0.0  121.2 127.3   1.4 0.075  44.871 
2001 KL76   40.527  48.895   6.4   20060306  217.1  140.9 255.4   1.3 0.094  44.711 
2001 KH76   40.777  51.924   6.6   20060306  298.8   66.9 261.6   3.2 0.120  46.351 
2001 KF76   43.753  45.536   7.1   20060306  289.0  271.1  50.9   3.2 0.020  44.644 
2001 HY65   38.106  48.806   6.4   20060306   37.0  317.2 188.2  17.1 0.123  43.456 
2001 HA59   44.817  44.817   6.5   20010421    0.0   66.5 150.4   1.0 0.0    44.817 
2001 HZ58   41.471  44.527   6.1   20060306  100.8   29.2  88.6   2.9 0.036  42.999 
2001 FL194  32.507  46.705   7.7   20060306   12.3  172.2   2.1  13.7 0.179  39.606 
2001 FL193  40.635  48.201   9.1   20010312  359.9  112.1  71.4   1.0 0.085  44.418 
2001 FK193  41.290  47.403   6.9   20060306   58.4   57.5  90.0   3.5 0.069  44.346 
2001 FJ193  36.179  42.516   9.3   20010312  359.9   55.4 128.1   1.1 0.081  39.348 
2001 FH193  40.638  48.728   9.1   20010312  360.0    5.8 177.7   8.6 0.091  44.683 
2001 FG193  41.450  51.553   8.5   20010312  360.0  158.6  24.9   3.3 0.109  46.502 
2001 FF193  44.732  44.732   7.7   20010312    0.0   13.4 170.0   1.9 0.0    44.732 
2001 FE193  40.722  53.419   7.2   20060306   44.9  338.6 154.8   2.8 0.135  47.071 
2001 FD193  44.789  44.789   8.1   20010312    0.0    7.9 176.0  12.5 0.0    44.789 
2001 FC193  46.499  46.499   8.6   20010312    0.0   30.6 153.1   2.8 0.0    46.499 
2001 FV185  34.442  44.317   7.7   20010421    0.1  171.6  13.1  24.2 0.125  39.379 
2001 FU185  34.857  43.865   9.0   20010421    0.1  351.9 192.3  24.6 0.114  39.361 
2001 FT185  42.295  52.695   7.8   20060306   33.9  147.8  16.8  19.5 0.109  47.495 
2001 FS185  41.427  45.074   7.7   20010421    0.1  109.6  97.4   4.6 0.042  43.251 
